Soort;Code;Naam;Omschrijving;Begindatum;Einddatum;Parent;Informatiedomein
RUIMTEDETAILSOORT;GAR;Garage;Overige ruimte: een overdekte en afsluitbare ruimte om voertuigen in te stallen.;24-4-2023;;RUIMTESOORT.OVR;Vastgoed
RUIMTEDETAILSOORT;GTU;Gemeenschappelijke tuin;;24-4-2023;;RUIMTESOORT.GEM;Vastgoed
RUIMTEDETAILSOORT;GDA;Gemeenschappelijk dakterras;;19-1-2024;;RUIMTESOORT.GEM;Vastgoed
RUIMTEDETAILSOORT;HAL;Hal;Verkeersruimte bijv. entree, Hal, overloop, speelhal etc.;24-4-2023;;RUIMTESOORT.OVR;Vastgoed
RUIMTEDETAILSOORT;KEL;Kelder;Overige ruimte: dat gedeelte van een gebouw dat onder de grond (onder het maaiveld) is gelegen.;24-4-2023;;RUIMTESOORT.OVR;Vastgoed
RUIMTEDETAILSOORT;KEU;Keuken;Vertrek of plaats in een gebouw waarin mensen hun voedsel bereiden of laten bereiden;24-4-2023;;RUIMTESOORT.VTK;Vastgoed
RUIMTEDETAILSOORT;OBR;Overige ruimte;Buitenruimte die niet nader is gespecifeerd als ruimtedetailsoort. Bijvoorbeeld een platje.;24-4-2023;;RUIMTESOORT.BTR;Vastgoed
RUIMTEDETAILSOORT;OGR;Overige gemeenschappelijke ruimte of voorziening;Gemeenschappelijke ruimte of voorziening die niet nader is gespecifeerd als ruimtedetailsoort. Bijvoorbeeld gemeenschappelijke hobbyruimte, wasruimte.;24-4-2023;;RUIMTESOORT.GEM;Vastgoed
RUIMTEDETAILSOORT;OVT;Overig vertrek;Vertrek dat niet nader gespecifeerd is als ruimtedetailsoort. Bijvoorbeeld eetkamer, hobbykamer, studeerkamer etc.;24-4-2023;;RUIMTESOORT.VTK;Vastgoed
RUIMTEDETAILSOORT;PAK;Parkeerkelder;Eigen parkeerplaats in parkeerkelder;24-4-2023;;RUIMTESOORT.OVR;Vastgoed
RUIMTEDETAILSOORT;PAR;Parkeerplaats;Eigen parkeerplaats of oprit bij de woning;24-4-2023;;RUIMTESOORT.BTR;Vastgoed
RUIMTEDETAILSOORT;REC;Recreatieruimte;Een ruimte binnen de eenheid die recreatie als gebruiksdoel heeft. Bijvoorbeeld binnen een zorginstelling.;24-4-2023;;RUIMTESOORT.GEM;Vastgoed
RUIMTEDETAILSOORT;RON;Tuin Rondom;Buitenruimte: tuin gelegen rondom de eenheid;24-4-2023;;RUIMTESOORT.BTR;Vastgoed
RUIMTEDETAILSOORT;SCH;Schuur;Buitenruimte: veelal vrijstaand gebouw, dat gebruikt wordt om goederen of voedsel in op te slaan, en ook als werkruimte kan dienen, maar niet als woning bedoeld is.;24-4-2023;;RUIMTESOORT.BTR;Vastgoed
RUIMTEDETAILSOORT;SER;Serre;Vertrek: glazen veranda verbonden aan een woning.;24-4-2023;;RUIMTESOORT.VTK;Vastgoed
RUIMTEDETAILSOORT;SLA;Slaapkamer;Vertrek: ruimte in een woning waarin men kan slapen.;24-4-2023;;RUIMTESOORT.VTK;Vastgoed
RUIMTEDETAILSOORT;TER;Terras;Buitenruimte: deel van een buitenruimte met een vlakke oppervlakte die wordt gebruikt om op te zitten, te eten, te drinken of andere activiteiten te doen.;24-4-2023;;RUIMTESOORT.BTR;Vastgoed
RUIMTEDETAILSOORT;TOI;Toiletruimte;Overige ruimte: Sanitaire ruimte met een toilet.;24-4-2023;;RUIMTESOORT.OVR;Vastgoed
RUIMTEDETAILSOORT;TUS;Tussenkamer;Vertrek: ruimte gelegen tussen en verbonden met twee andere kamers.;24-4-2023;;RUIMTESOORT.VTK;Vastgoed
RUIMTEDETAILSOORT;VLI;Vliering;Overige ruimte: een meestal niet of beperkt afgewerkte opslagruimte onder het dak, die alleen bereikbaar is met een vlizotrap en die niet altijd hoog genoeg is om rechtop te kunnen staan.;4-8-2023;;RUIMTESOORT.OVR;Vastgoed
RUIMTEDETAILSOORT;VTU;Voortuin;Buitenruimte: tuin gelegen voor de voorgevellijn, waar meestal de voordeur van een woning is gelegen.;24-4-2023;;RUIMTESOORT.BTR;Vastgoed
RUIMTEDETAILSOORT;WAS;Wasruimte;Overige ruimte: Specifieke ruimte voor wasmachine, droger, strijken, voor eigen gebruik.;24-4-2023;;RUIMTESOORT.OVR;Vastgoed
RUIMTEDETAILSOORT;WOK;Woonkamer/keuken;Vertrek: ruimte met een gecombineerde functie van keuken en woonkamer;24-4-2023;;RUIMTESOORT.VTK;Vastgoed
RUIMTEDETAILSOORT;WOO;Woonkamer;Vertrek: de kamer in een huis waar het dagelijkse gezinsleven zich afspeelt. Het is een van de grootste vertrekken en bevindt zich meestal op de begane grond, voor zover het niet gaat om een appartement in een flat.;24-4-2023;;RUIMTESOORT.VTK;Vastgoed
RUIMTEDETAILSOORT;WSL;Woon-/slaapkamer;Vertrek: ruimte met een gecombineerde functie van woonkamer en slaapkamer.;24-4-2023;;RUIMTESOORT.VTK;Vastgoed
RUIMTEDETAILSOORT;ZIJ;Zijtuin;Buitenruimte: tuin gelegen aan de zijkant van een woning.;24-4-2023;;RUIMTESOORT.BTR;Vastgoed
RUIMTEDETAILSOORT;LOG;Loggia;Buitenruimte: een inpandig balkon.;12-01-2024;;RUIMTESOORT.BTR;Vastgoed
RUIMTEDETAILSOORT;ZOL;Zolder;Overige ruimte: is de bovenste verdieping direct onder het dak van een gebouw met een vaste trap zoals gedefinieerd voor het bepalen van de woningwaardering. De term wordt vooral gebruikt bij gebouwen met een puntdak. De bovenste verdieping van een gebouw met plat dak wordt meestal geen zolder genoemd. Een ruimte mag als vertrek worden gezien indien deze een vast trap heeft, de vloer begaanbaar en het dak beschoten is. Zolders zonder vaste trap leggen we niet vast als vertrek. Indien een woning een zolder heeft met een vlizotrap kan dit in de advertentietekst worden gemeld.;24-4-2023;;RUIMTESOORT.OVR;Vastgoed
RUIMTELIGGING;NOO;Noord;;24-4-2023;;;Vastgoed
RUIMTELIGGING;NOS;Noordoost;;24-4-2023;;;Vastgoed
RUIMTELIGGING;NWE;Noordwest;;24-4-2023;;;Vastgoed
RUIMTELIGGING;OOS;Oost;;24-4-2023;;;Vastgoed
RUIMTELIGGING;WES;West;;24-4-2023;;;Vastgoed
RUIMTELIGGING;ZOO;Zuidoost;;24-4-2023;;;Vastgoed
RUIMTELIGGING;ZUI;Zuid;;24-4-2023;;;Vastgoed
RUIMTELIGGING;ZWE;Zuidwest;;24-4-2023;;;Vastgoed
RUIMTESOORT;BTR;Buitenruimte;Een buitenruimte is een ruimte die volgens de woningwaardering als (privé) buitenruimte wordt gezien. Nader te specificeren met ruimtedetailsoort.;24-4-2023;;;Vastgoed
RUIMTESOORT;GEM;Gemeenschappelijke ruimten en voorzieningen;Een gemeenschappelijk ruimte of voorziening is een ruimte die volgens de woningwaardering als gemeenschappelijke ruimte of voorziening wordt gezien;24-4-2023;;;Vastgoed
RUIMTESOORT;OVR;Overige ruimtes;Een ruimte die geen buitenruimte is, en die geen vertrek is volgens de definitie van de woningwaardering. Nader te specificeren met ruimtedetailsoort.;24-4-2023;;;Vastgoed
RUIMTESOORT;VTK;Vertrek;Een vertrek is een ruimte die volgens de woningwaardering als vertrek wordt gezien (Beleidsboek waarderingsstelsel zelfstandige woonruimte);24-4-2023;;;Vastgoed
SANCTIESOORT;MIL;Milde sanctie;Milde sanctie;;;;Woonruimteverdeling
SANCTIESOORT;NOS;No-show sanctie;No-show sanctie, , verlies van alle zoek-, situatie en zoekpunten;;;;Woonruimteverdeling
SANCTIESOORT;ZWA;Zware sanctie;Zware sanctie, verlies van alle zoek-, situatie en zoekpunten;;;;Woonruimteverdeling
SANCTIESTATUS;AAN;Aangemaakt;Aangemaakt;;;;Woonruimteverdeling
SANCTIESTATUS;DEF;Definitief;Definitief (na 1e van de volgende kalendermaand);;;;Woonruimteverdeling
SANCTIESTATUS;ING;Ingetrokken;Ingetrokken;;;;Woonruimteverdeling
SIGNALERINGDETAILSOORT;AGS;Agressie;;;;SIGNALERINGSOORT.AGR;Relaties
SIGNALERINGDETAILSOORT;AMB;Ambulante begeleiding;De relatie krijgt in de eigen omgeving externe hulp om zo zelfstandig mogelijk te blijven functioneren.;1-1-2024;;;Relaties
SIGNALERINGDETAILSOORT;BET;Betalingsachterstand;;;;SIGNALERINGSOORT.SCH;Relaties
SIGNALERINGDETAILSOORT;BEW;Bewindvoerder;;;;SIGNALERINGSOORT.SCH;Relaties
SIGNALERINGDETAILSOORT;BRA;Brandstichting;;;;SIGNALERINGSOORT.AGR;Relaties
SIGNALERINGDETAILSOORT;DEU;Deurwaarder;;;;SIGNALERINGSOORT.SCH;Relaties
SIGNALERINGDETAILSOORT;DRU;Drugshandel;;;;SIGNALERINGSOORT.ONE;Relaties
SIGNALERINGDETAILSOORT;GEL;Geluidsoverlast;;;;SIGNALERINGSOORT.OVE;Relaties
SIGNALERINGDETAILSOORT;HEN;Hennepkwekerij;;;;SIGNALERINGSOORT.ONE;Relaties
SIGNALERINGDETAILSOORT;MUT;Mutatieschade;;;;SIGNALERINGSOORT.SCH;Relaties
SIGNALERINGDETAILSOORT;OND;Onderverhuur;;;;SIGNALERINGSOORT.ONE;Relaties
SIGNALERINGDETAILSOORT;PRO;Prostitutie;;;;SIGNALERINGSOORT.ONE;Relaties
SIGNALERINGDETAILSOORT;VER;Vervuiling;;;;SIGNALERINGSOORT.ONE;Relaties
SIGNALERINGSOORT;AGR;Agressie;;;;;Relaties
SIGNALERINGSOORT;ONE;Oneigenlijk gebruik woning;;;;;Relaties
SIGNALERINGSOORT;OVE;Overlast;;;;;Relaties
SIGNALERINGSOORT;SCH;Huurschuld;;;;;Relaties
SIGNALERINGSTATUS;ACT;Actief;;;;;Relaties
SIGNALERINGSTATUS;PAS;Passief;;;;;Relaties
SIGNALERINGSTATUS;VER;Vervallen;;;;;Relaties
TAAL;DUI;Duits;;;;;Woonruimteverdeling
TAAL;ENG;Engels;;;;;Woonruimteverdeling
TAAL;FRA;Frans;;;;;Woonruimteverdeling
TAAL;NLD;Nederlands;;;;;Woonruimteverdeling
TAAL;SPA;Spaans;;;;;Woonruimteverdeling
TAAL;TUR;Turks;;;;;Woonruimteverdeling
TOEGANKELIJKHEIDSLABEL;GEL;Gelijkvloerse woning;Label dat aangeeft dat de woning intern toegankelijk is voor minder validen: de belangrijkste vertrekken (woonkamer, keuken, toilet, badkamer en één slaapkamer) zijn bereikbaar zonder gebruik te hoeven maken van een trap (d.w.z. gelegen op één verdieping laag of meerdere verdiepingslagen die zonder trap - maar bijvoorbeeld met traplift - bereikbaar zijn). Een gelijkvloerse woning voldoet niet per definitie aan het criterium 'nultredenwoning' omdat de woning daarvoor ook extern toegankelijk moet zijn voor minder validen.;;;;Vastgoed
TOEGANKELIJKHEIDSLABEL;ROA;Rollatorwoning;Label dat aangeeft dat de woning zowel intern als extern toegankelijk is met een rollator. De woning voldoet hiermee automatisch aan het criterium 'nultredenwoning', maar is niet per definitie ook een 'rolstoelwoning' omdat er bijvoorbeeld drempels aanwezig kunnen zijn.;;;;Vastgoed
TOEGANKELIJKHEIDSLABEL;ROL;Rolstoelwoning;Label dat aangeeft dat de woning zowel intern als extern toegankelijk is, met een rolstoel. De woning voldoet hiermee automatisch aan het criterium 'nultredewoning'. Een rolstoelwoning voldoet per definitie ook aan het label Rollatorwoning, maar is niet per definitie ook een 'extra ruime rolstoelwoning'.;;;;Vastgoed
TOEGANKELIJKHEIDSLABEL;RUI;Extra ruime rolstoelwoning;Label dat aangeeft dat de woning zowel intern als extern toegankelijk is, met een grote (elektrische) rolstoel. De woning voldoet hiermee automatisch aan het criterium 'nultredenwoning'. Een extra ruime rolstoelwoning voldoet per definitie ook aan het label Rolstoelwoning.;;;;Vastgoed
TOEGANKELIJKHEIDSLABEL;ZON;Woning zonder bijzondere toegankelijkheid;;;;;Vastgoed
TOEGANKELIJKHEIDSLABELS;GEL;Gelijkvloerse woning;VERVALLEN - Gebruik Toegankelijkheidslabel GEL.;;1-1-2022;;Vastgoed
TOEGANKELIJKHEIDSLABELS;ROA;Rollatorwoning;VERVALLEN - Gebruik Toegankelijkheidslabel ROA.;;1-1-2022;;Vastgoed
TOEGANKELIJKHEIDSLABELS;ROL;Rolstoelwoning;VERVALLEN - Gebruik Toegankelijkheidslabel ROL.;;1-1-2022;;Vastgoed
TOEGANKELIJKHEIDSLABELS;RUI;Extra ruime rolstoelwoning;VERVALLEN - Gebruik Toegankelijkheidslabel RUI.;;1-1-2022;;Vastgoed
TOEGANKELIJKHEIDSLABELS;ZON;Woning zonder bijzondere toegankelijkheid;VERVALLEN - Gebruik Toegankelijkheidslabel ZON.;;1-1-2022;;Vastgoed
UITEXPLOITATIEREDEN;ADM;Administratief;De exploitatie van de eenheid van een andere eigenaar is beëindigd;30-6-2023;;;Vastgoed
UITEXPLOITATIEREDEN;BEH;Beïndiging Beheer;VERVALLEN - Gebruik Administratief.;;30-6-2023;;Vastgoed
UITEXPLOITATIEREDEN;PLA;Planmatig onderhoud;De eenheid is (tijdelijk) uit exploitatie genomen omdat planmatig onderhoud plaatsvindt;30-6-2023;;;Vastgoed
UITEXPLOITATIEREDEN;REN;Renovatie;De eenheid is (tijdelijk) uit exploitatie genomen omdat deze wordt gerenoveerd;30-6-2023;;;Vastgoed
UITEXPLOITATIEREDEN;SAM;Samengevoegd;De eenheid is uit exploitatie genomen omdat deze is samengevoegd met een andere eenheid;;;;Vastgoed
UITEXPLOITATIEREDEN;SLO;Sloop;De eenheid is uit exploitatie genomen in afwachting van sloop;;;;Vastgoed
UITEXPLOITATIEREDEN;TRA;Transformatie;De eenheid is (tijdelijk) uit exploitatie genomen in afwachting van transformatie / sanering;;;;Vastgoed
UITEXPLOITATIEREDEN;UIT;Uitruil;De eenheid is uit exploitatie genomen nadat deze is uitgeruild met een andere vastgoedeigenaar;;;;Vastgoed
UITEXPLOITATIEREDEN;VAB;Verkoop aan belegger;De eenheid is niet meer in exploitatie omdat deze permanent is verkocht aan een belegger;30-6-2023;;;Vastgoed
UITEXPLOITATIEREDEN;VAH;Verkoop aan huurder;De eenheid is niet meer in exploitatie omdat deze permanent is verkocht aan een (voormalig) huurder;30-6-2023;;;Vastgoed
UITEXPLOITATIEREDEN;VAO;Verkoop aan overige natuurlijke persoon;De eenheid is niet meer in exploitatie omdat deze permanent is verkocht aan een overig natuurlijke persoon;30-6-2023;;;Vastgoed
UITEXPLOITATIEREDEN;VEK;Verkoop;VERVALLEN - Gebruik VAH, VAB of VAO;;30-6-2023;;Vastgoed
UITEXPLOITATIEREDEN;VEN;Vernieuwbouw;De eenheid is (tijdelijk) uit exploitatie genomen omdat deze wordt verniewbouwd;;;;Vastgoed
UITEXPLOITATIEREDEN;VOV;Verkoop onder Voorwaarden;De eenheid is niet meer in exploitatie omdat deze is verkocht onder voorwaarden (VoV);30-6-2023;;;Vastgoed
UITVOERENDESOORT;LEV;Leverancier;Uitvoering vindt plaats door een externe partij;;;;Onderhoud
UITVOERENDESOORT;VAK;Vakgroep;Uitvoering vindt plaats door een interne vakgroep / eigen dienst;;;;Onderhoud
VERANTWOORDINGCONSOLIDATIE;CON;Geconsolideerd;Financiële verantwoording vindt plaats voor meerdere financieel bedrijven geconsolideerd;;;;Financiën
VERANTWOORDINGCONSOLIDATIE;ENK;Enkelvoudig;Financiële verantwoording vindt plaats per financieel bedrijf afzonderlijk;;;;Financiën
VERANTWOORDINGREGIME;ADM;Administratieve scheiding;De DAEB- en niet-DAEB activiteiten van de coporatie worden administratief van elkaar gescheiden;;;;Financiën
VERANTWOORDINGREGIME;HYB;Hybride;Een scheiding is hybride indien er bezit wordt overgeheveld van de TI naar een dochtervennootschap, terwijl ook niet-DAEB bezit achterblijft in de TI.;;;;Financiën
VERANTWOORDINGREGIME;JUR;Juridische scheiding;De DAEB- en niet-DAEB activiteiten van de corporatie zijn in aparte juridische entiteiten ondergebracht, elk met een eigen financiële administratie;;;;Financiën
VERANTWOORDINGREGIME;VER;Verlicht regime;De corporatie voldoet aan de voorwaarden waaronder geen gescheiden administraties voor DAEB- en niet-DAEB activiteiten gevoerd hoeven te worden.;;;;Financiën
VERBIJZONDERINGSOORT;CLS;Cluster;Optionele verwijzing naar een cluster om een financieel feit nader te kunnen verbijzonderen;;;;Financiën
VERBIJZONDERINGSOORT;CPL;Complex;VERVALLEN - Gebruik cluster.;;6-2-2023;;Financiën
VERBIJZONDERINGSOORT;DEB;Soort huurdebiteur;Optionele verwijzing naar een huurdebiteursoort om een financieel feit nader te kunnen verbijzonderen;10-2-2023;;;Financiën
VERBIJZONDERINGSOORT;DIM;Dimensie;Optionele verwijzing naar een (overige) dimensiewaarde om een financieel feit nader te kunnen verbijzonderen. Gebruik eventueel verbijzonderingdetailsoort om de dimensie nader te duiden (dimensiesoort);30-9-2022;;;Financiën
VERBIJZONDERINGSOORT;DIV;Divisie;Optionele verwijzing naar een divisie om een financieel feit nader te kunnen verbijzonderen.;10-2-2023;;;Financiën
VERBIJZONDERINGSOORT;KPL;Kostenplaats;Optionele verwijzing naar een kostenplaats om een financieel feit nader te kunnen verbijzonderen. Vaak is een kostenplaats een afdeling;;;;Financiën
VERBIJZONDERINGSOORT;KST;Kostensoort;Optionele verwijzing naar een kostensoort om een financieel feit nader te kunnen verbijzonderen;;;;Financiën
VERBIJZONDERINGSOORT;LEV;Soort leverancier;Optionele verwijzing naar een leveranciersoort om een financieel feit nader te kunnen verbijzonderen;10-2-2023;;;Financiën
VERBIJZONDERINGSOORT;MAA;Maatschappelijk label;Optionele verwijzing naar een maatschappelijk label, of administratief eigenaar (DAEB/niet-DAEB) om een financieel feit nader te kunnen te kunnen verbijzonderen;10-2-2023;;;Financiën
VERBIJZONDERINGSOORT;MED;Medewerker;Optionele verwijzing naar een medewerker om een financieel feit nader te kunnen verbijzonderen;10-2-2022;;;Financiën
VERBIJZONDERINGSOORT;PRO;Project;Optionele verwijzing naar een project om een financieel feit nader te kunnen verbijzonderen;6-2-2023;;;Financiën
VERBIJZONDERINGSOORT;VGE;Vastgoedeenheid;Optionele verwijzing naar een vastgoedeenheid om een financieel feit nader te kunnen verbijzonderen;;;;Financiën
VERBIJZONDERINGSTATUS;ACT;Actief;;;;;Financiën
VERBIJZONDERINGSTATUS;BLK;Geblokkeerd;;;;;Financiën
VERBIJZONDERINGSTATUS;HIS;Historisch;;;;;Financiën
VERREKENINGSOORT;ACT;Te activeren;Bij de verrekening wordt (een deel van) het bedrag geactiveerd;30-9-2022;;;Onderhoud
VERREKENINGSOORT;VER;Te verhalen;Bij de verrekening wordt (een deel van) het bedrag verhaald op een derde partij;30-9-2022;;;Onderhoud
VERTROUWELIJKHEID;GEH;Geheim;Informatie is alleen toegankelijk voor direct geadresseerde(n) (bv: zorggegevens en strafrechtelijke informatie);;;;Dossier
VERTROUWELIJKHEID;INT;Intern;Informatie is toegankelijk voor alle medewerkers van de organisatie (bv: intranet);;;;Dossier
VERTROUWELIJKHEID;OPE;Openbaar;Informatie mag door iedereen worden ingezien (bv: algemene informatie op de website);;;;Dossier
VERTROUWELIJKHEID;VER;Vertrouwelijk;Informatie is alleen toegankelijk voor een beperkte groep gebruikers  (bv: persoonsgegevens, financiële gegevens);;;;Dossier
VOORRANGDETAILSOORT;BER;Beroep;Ugrentie wegens een bijzonder beroep in de regio onderwijs, zorg of politie;;;VOORRANGSOORT.URG;Woonruimteverdeling
VOORRANGDETAILSOORT;DAK;(Bijna) dakloos;dakloos / calamiteit /brand onbewoonbaar / uitzetting / terugkeer uit buitenland;;;VOORRANGSOORT.URG;Woonruimteverdeling
VOORRANGDETAILSOORT;DUP;Gedupeerd;Urgentie wegens dupering van woningzoekende bij woningaanbieding;;;VOORRANGSOORT.URG;Woonruimteverdeling
VOORRANGDETAILSOORT;ECO;Economisch;Economische binding;;;VOORRANGSOORT.BIN;Woonruimteverdeling
VOORRANGDETAILSOORT;EXD;ex-gedetineerd;Urgentie wegens het vrijkomen uit detentie;;;VOORRANGSOORT.URG;Woonruimteverdeling
VOORRANGDETAILSOORT;FIN;Financieel;Urgentie wegens financiele problemen;;;VOORRANGSOORT.URG;Woonruimteverdeling
VOORRANGDETAILSOORT;GEL;Gelijkvloers;Indicatie voor een gelijkvloerse woning;;;VOORRANGSOORT.IND;Woonruimteverdeling
VOORRANGDETAILSOORT;GEW;Geweld bedreiging / overlast;Urgentie wegens overlast uit de omgeving of bedreiging.;;;VOORRANGSOORT.URG;Woonruimteverdeling
VOORRANGDETAILSOORT;HUI;Herhuisvesting;Urgentie wegens (langdurige) renovatie, nieuwbouw of sloop;;;VOORRANGSOORT.URG;Woonruimteverdeling
VOORRANGDETAILSOORT;KRN;Kern;Kernbinding;;;VOORRANGSOORT.BIN;Woonruimteverdeling
VOORRANGDETAILSOORT;MAA;Maatschappelijk;Maatschappelijke binding;;;VOORRANGSOORT.BIN;Woonruimteverdeling
VOORRANGDETAILSOORT;MAN;Mantelzorg;Urgentie wegens het ontvangen of geven van mantelzorg;;;VOORRANGSOORT.URG;Woonruimteverdeling
VOORRANGDETAILSOORT;MED;Medisch;Urgentie voor een aangepaste woning op medische gronden;;;VOORRANGSOORT.URG;Woonruimteverdeling
VOORRANGDETAILSOORT;REG;Regio;Regionale of regio binding;;;VOORRANGSOORT.BIN;Woonruimteverdeling
VOORRANGDETAILSOORT;REL;Relationeel;Echtscheiding / verbroken relatie / gezinsproblemen /zwangerschap;;;VOORRANGSOORT.URG;Woonruimteverdeling
VOORRANGDETAILSOORT;ROL;Rollatorgeschikt;Indicatie voor een rollatorgeschikte woning;;;VOORRANGSOORT.IND;Woonruimteverdeling
VOORRANGDETAILSOORT;RST;Rolstoelgeschikt;Indicatie voor een rolstoelgeschikte woning;;;VOORRANGSOORT.IND;Woonruimteverdeling
VOORRANGDETAILSOORT;SER;Servicewoning;Woningen bij een zorginstelling of verpleegcentrum.;;;VOORRANGSOORT.IND;Woonruimteverdeling
VOORRANGDETAILSOORT;SOC;Sociaal;De woonsituatie is levensontwrichtend of levensbedreigend voor een of meer gezinsleden.;;;VOORRANGSOORT.URG;Woonruimteverdeling
VOORRANGDETAILSOORT;STA;Statushouder;Urgentie wegens het verkrijgen van een verblijfsstatus;;;VOORRANGSOORT.URG;Woonruimteverdeling
VOORRANGDETAILSOORT;UIT;uitstroom maatschappelijke instelling;Urgentie wegens het uitstromen bij een maatschappelijke instelling;;;VOORRANGSOORT.URG;Woonruimteverdeling
VOORRANGSOORT;BIN;Binding;Er is voorrang voor woningzoekenden met binding tot een bepaald gebied. Bijvoorbeeld regionaal voor mensen die in het regionaal samenwerkingsverband wonen en/of werken, lokaal voor mensen die in de gemeente wonen.;;;;Woonruimteverdeling
VOORRANGSOORT;GRO;Groep;Er is voorrang voor woningzoekenden die tot een bepaalde groep behoren waar geen binding, urgentie of indicatie van toepassing is.;;;;Woonruimteverdeling
